url_length,num_dots,num_slashes,num_digits,num_special_chars,has_ip,entropy,keyword_login,keyword_verify,keyword_secure,ssl_expiry_days,ssl_expired,ssl_self_signed,ssl_cn_mismatch,domain_age_days,form_count,login_form_present,hidden_input_count,script_count,external_form_action,label
63,3,7,0,13,0,4.075590044566196,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
66,2,4,0,11,0,4.2980550138102505,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
40,2,5,4,8,0,4.393942707918268,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
48,1,4,0,9,0,4.1551876989901,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
126,4,4,12,18,0,4.710764845058314,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
41,2,3,0,6,0,4.064392248309453,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
36,2,3,0,6,0,4.141604167868593,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
72,2,5,0,15,0,4.187132212342207,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
68,4,4,11,9,0,4.552115370751691,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
163,4,3,65,23,0,4.803363778168905,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
26,2,3,0,6,0,3.921029621737614,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
64,2,4,22,7,0,4.591578664259099,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
36,4,3,9,8,0,4.2390979179887855,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
61,2,6,0,10,0,4.0864177725789865,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
66,2,4,14,9,0,4.9513794907612185,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
35,2,3,0,6,0,4.068728288980288,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
113,5,10,0,19,0,4.421436190177324,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,2,2,0,9,0,3.6468455293152156,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
23,2,3,0,7,0,3.6424896731661263,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
31,2,2,0,6,0,4.039211536948156,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
84,2,7,0,12,0,4.23580353402117,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
29,2,3,0,6,0,4.0472990984266435,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
98,2,9,29,14,0,4.825204589986271,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
15,1,2,0,4,0,3.189898095464287,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
65,2,4,0,11,0,4.3087666132553135,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
131,2,7,4,19,0,5.24289929228303,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
50,2,4,0,8,0,4.191272380112911,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
51,2,4,0,7,0,4.287539254067757,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
45,3,5,6,9,0,4.322315530038772,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
159,2,8,43,16,0,4.917410844470602,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
44,2,4,10,8,0,4.618078209349709,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
103,3,4,8,12,0,5.20807401286443,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
46,4,5,0,10,0,4.013041446157795,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
45,2,4,0,8,0,4.143607886039518,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
51,3,5,0,9,0,4.032253959780426,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,3,4,0,8,0,3.893086896197164,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
81,2,5,23,8,0,4.774811040285757,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
112,2,4,0,17,0,4.3099178212099964,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
39,2,4,0,7,0,3.9233659245349726,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
99,2,7,8,14,0,5.234860534743135,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
45,2,3,0,7,0,4.224751985026256,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
60,5,4,2,11,0,4.129085753935211,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
74,3,10,6,17,0,4.635081832331412,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
61,3,4,0,11,0,4.079332469209648,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
40,4,2,5,7,0,4.215311532225102,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,3,4,2,8,0,4.378727103656466,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
88,7,4,0,15,0,4.325560813820689,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
74,2,4,2,10,0,4.18588130783542,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
46,2,4,3,9,0,4.468576629687863,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
54,3,4,0,8,0,4.3679642986527085,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
54,1,6,0,9,0,4.233795548692772,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,2,4,0,8,0,4.238334671954106,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
67,2,5,0,11,0,4.361417557494121,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
62,5,7,0,14,0,4.350294142705842,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
59,3,6,4,10,0,4.342507092741194,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
57,4,3,1,8,0,4.166333549959637,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
32,1,4,0,7,0,3.9292292966721747,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
46,2,5,0,8,0,3.9610771086455516,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
37,2,4,0,7,0,4.003259028248121,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
36,2,2,1,5,0,4.062305474194334,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,2,7,2,10,0,4.187535209236148,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
32,2,3,8,6,0,3.8431390622295662,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
34,1,3,0,5,0,3.8366003408685505,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,3,3,0,7,0,3.624171760941958,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
92,2,8,28,12,0,4.706166744360949,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
102,2,7,6,17,0,4.821601779987788,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
32,2,3,0,6,0,4.007048827786958,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
29,2,3,0,6,0,3.853863219997788,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
119,4,9,1,18,0,4.541303344505569,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
59,2,6,4,9,0,4.348685533022555,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
54,2,3,0,8,0,4.233795548692773,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
151,3,3,41,9,0,5.118217549235493,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
84,3,5,3,14,0,4.355023566265563,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
55,3,6,0,11,0,4.38147392334846,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
18,1,3,0,5,0,3.3082708345352603,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
39,2,3,0,6,0,4.060416641661805,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
28,2,3,0,7,0,3.8962915290459277,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
32,3,3,0,8,0,3.8431390622295662,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
16,1,2,0,4,0,3.5,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
23,1,4,0,6,0,3.708132064658602,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
29,3,3,0,7,0,3.9952378913808873,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
29,2,3,0,6,0,3.926272374139508,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,2,4,0,7,0,4.11073699294092,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
22,1,3,4,5,0,4.027169118440616,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,3,5,2,10,0,4.635361295347743,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,3,6,1,10,0,3.9182084341546175,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
30,3,3,0,7,0,4.0062389286533895,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
76,4,4,8,10,0,4.4098935072368635,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
430,24,21,17,99,1,4.71478873273121,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
37,2,3,0,6,0,3.8482499068019154,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
73,3,3,5,12,0,4.385756848415241,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
56,2,5,6,11,0,4.733444824068004,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
70,1,5,0,14,0,4.388361818902569,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
70,3,5,0,10,0,4.425591860285232,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,2,5,4,9,0,4.38815450741941,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
31,2,3,0,7,0,3.8403471164197516,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
90,4,6,22,11,0,4.598093131678854,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
45,3,5,7,9,0,4.320096297369663,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
55,3,4,2,9,0,4.490564832439369,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
65,3,6,5,12,0,4.504394113022325,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,2,3,3,7,0,4.113172736114331,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
71,2,4,12,11,0,4.739339154893166,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
83,2,7,6,12,0,5.006754715499978,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
73,1,5,25,8,0,4.77395816934178,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
44,2,3,9,8,0,4.555467129755084,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
114,4,8,6,17,0,4.8450007916635895,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
127,4,4,20,18,0,4.845831026631986,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
99,4,4,7,12,0,5.141475560017511,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
56,2,7,0,11,0,4.518411895854317,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
51,3,4,0,8,0,4.110685332329446,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
51,5,4,0,10,0,3.861042196724363,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
40,2,5,0,9,0,4.393942707918268,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
33,3,6,0,10,0,3.861983513035609,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
88,2,6,0,14,0,4.370833399832014,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
122,2,5,6,21,0,4.121200690389197,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
53,3,4,0,8,0,4.20710236146645,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
46,6,3,4,11,0,4.338141847079169,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
36,2,2,0,5,0,4.083274571476652,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
31,2,3,0,6,0,3.8001821971347023,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
48,2,6,0,11,0,4.147593366144262,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
101,2,5,0,14,0,4.264700218300119,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,3,4,0,8,0,4.277926089825636,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
43,4,3,4,8,0,4.303830742923251,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
15,1,2,0,4,0,3.5068905956085183,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
42,3,3,3,10,0,4.246151577840246,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
51,1,4,0,9,0,3.9530021170359873,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
48,3,4,0,11,0,3.9651998765158556,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
49,1,5,0,8,0,4.245453029221313,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
25,1,3,0,8,0,4.213660689688186,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
49,2,5,1,10,0,4.00799441649887,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
48,3,3,1,8,0,4.266541406655651,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
108,4,6,4,15,0,4.686757119227194,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
39,2,4,0,7,0,4.028490680178816,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
80,4,5,0,13,0,4.4995817701478344,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
36,2,3,0,7,0,3.9749375012019263,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
28,2,3,0,7,0,3.9137995646056805,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
33,2,3,2,6,0,4.513794876803092,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
23,3,3,0,7,0,3.696624999159019,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
77,2,4,0,12,0,4.311779809188085,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
342,5,5,142,37,0,5.298852194410174,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,2,3,5,7,0,4.293594289588575,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
73,2,4,0,12,0,4.2945545745150735,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
33,2,4,0,7,0,4.1272831343132905,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
67,3,6,0,12,0,4.139601691100083,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
39,2,4,2,7,0,4.201692923824033,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
24,2,3,0,6,0,3.8035088547976788,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
26,2,3,0,6,0,3.8441065448145375,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
39,2,6,5,9,0,4.1604200911461655,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
62,3,3,22,8,0,4.758406544460786,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,2,4,0,8,0,4.2411023092322955,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
40,2,3,0,6,0,4.0439427079182675,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
51,3,3,0,9,0,4.185200411932979,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
59,2,5,4,12,0,4.427584211531937,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
50,3,5,0,9,0,3.9215935110056295,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
52,2,4,3,8,0,4.079965439170123,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
43,2,4,0,8,0,3.9987280573706054,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
94,3,5,12,13,0,4.325034001454414,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
60,4,4,0,9,0,4.025756904931549,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
18,1,2,0,4,0,3.614369445886757,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
204,2,5,27,15,0,5.634346578524226,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
94,7,4,15,14,0,4.688460097983371,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,4,3,0,9,0,4.043544614839371,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
19,2,3,3,6,0,3.576617644908667,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
35,2,3,1,7,0,3.9760107890421,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
63,3,6,0,10,0,4.163965146396305,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
53,2,6,4,9,0,4.284458313732673,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
75,4,6,0,15,0,4.177328825158425,1,0,1,-1,0,0,0,-1,0,0,0,0,0,1
35,2,2,4,5,0,4.272140159802109,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
210,4,3,14,37,0,5.335964154987066,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
44,1,3,0,7,0,4.036040925839782,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
150,5,4,73,12,0,4.430847778121619,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
39,3,4,0,9,0,4.028490680178816,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
64,2,9,0,13,0,4.163702445739503,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
106,4,7,17,18,0,5.0341557762266405,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
34,2,4,0,7,0,4.028639311838575,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
65,2,4,0,12,0,4.322314067428179,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
60,3,8,2,13,0,4.309416071742447,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
25,1,4,0,6,0,3.813660689688185,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
39,2,4,5,7,0,4.291687154704211,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
38,3,4,0,9,0,4.2012317894747095,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
129,2,6,3,23,0,5.238177620161939,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,2,5,0,10,0,4.1598025270169625,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
30,3,4,11,8,1,3.8980685120588383,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
33,2,3,0,6,0,3.861983513035609,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
118,3,5,9,15,0,4.55434291902529,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,1,2,0,5,0,3.838039816898156,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
78,3,9,13,16,0,4.645817969512606,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
35,2,3,1,7,0,4.185867302411998,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
32,1,4,0,7,0,3.902518266288633,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
64,5,4,4,13,0,4.320967001462483,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,2,3,3,7,0,4.293594289588576,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
24,3,3,0,7,0,3.7091479170272454,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
68,3,5,0,9,0,4.28740948839875,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
126,4,5,21,19,0,4.669568770159489,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
41,2,4,0,8,0,4.161953223919209,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
48,2,4,0,9,0,4.478308011580245,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
29,2,3,0,6,0,3.926272374139508,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
24,2,3,0,6,0,3.740601562950723,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
50,3,4,1,10,0,4.233269689515108,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
126,4,4,15,18,0,4.700810302516873,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
39,2,6,0,9,0,4.162980744225906,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
102,1,9,20,12,0,4.585580221161116,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
31,2,3,2,6,0,4.147114052043201,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
86,3,4,24,12,0,5.102851527630876,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
78,2,8,8,15,0,4.658557949765054,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
29,3,3,0,7,0,3.8573068568981284,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
33,2,3,7,7,0,4.309101316131472,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,1,4,0,7,0,3.8659986132745807,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
24,2,3,0,6,0,3.6572682296173897,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
39,2,4,0,7,0,3.923365924534973,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
28,2,2,0,6,0,4.208966082694623,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
87,2,3,11,9,0,5.089511243413619,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
43,2,4,0,8,0,4.106984383697434,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,2,3,0,6,0,3.8100810205217313,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
101,2,7,8,19,0,4.519605783095832,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
60,3,3,0,10,0,4.264468304875447,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
38,3,3,0,9,0,4.306494947369446,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
19,1,3,0,5,0,3.747413039531643,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
137,3,4,36,43,0,3.922508200422573,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
263,14,5,34,29,0,5.345567892628925,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
22,1,3,4,5,0,3.936260027531526,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
89,3,6,1,15,0,4.456589015909591,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
28,2,3,0,6,0,3.9407598325400897,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
49,3,3,1,7,0,4.0508488138480505,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
45,4,3,3,10,0,4.266977196801592,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
30,2,3,0,6,0,3.789898095464287,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
54,2,5,0,9,0,4.120835077024071,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
29,2,2,0,5,0,3.9093680639438846,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
86,3,6,0,14,0,4.421954042031814,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
26,2,3,2,6,0,3.9500637564362098,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
83,2,4,9,12,0,4.724041618371038,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
49,2,3,0,7,0,4.111674323875523,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
33,2,3,7,7,0,4.369707376737533,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
40,2,4,0,7,0,4.103055907333275,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
56,2,5,0,11,0,4.307117985122874,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,2,3,0,6,0,3.676390632579627,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
70,3,3,0,11,0,4.328035839952227,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
128,10,3,7,14,0,4.568664968892781,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
25,1,3,3,5,0,4.213660689688185,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
33,2,4,0,7,0,4.051821770808046,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
52,2,4,0,8,0,4.1738228338092815,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
31,2,3,0,6,0,3.7356660681024443,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
41,2,3,4,6,0,4.226709858847345,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
33,2,3,0,6,0,4.104407755459852,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
32,1,3,0,6,0,4.108458593344349,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
66,3,5,2,11,0,4.354651036439185,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
85,2,7,8,17,0,4.471707885254594,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
52,2,4,0,8,0,4.2892074491938965,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
109,3,4,6,16,0,4.556727160483328,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
84,1,4,0,12,0,4.145610244817931,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
110,2,5,14,11,0,5.290184432621494,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
171,2,7,52,17,0,4.96763506685699,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
17,1,3,0,5,0,3.2483650467509046,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
