url_length,num_dots,num_slashes,num_digits,num_special_chars,has_ip,entropy,keyword_login,keyword_verify,keyword_secure,ssl_expiry_days,ssl_expired,ssl_self_signed,ssl_cn_mismatch,domain_age_days,form_count,login_form_present,hidden_input_count,script_count,external_form_action,label
26,2,3,0,6,0,3.921029621737615,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
64,2,4,22,7,0,4.591578664259099,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
36,4,3,9,8,0,4.2390979179887855,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
61,2,6,0,10,0,4.0864177725789865,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
66,2,4,14,9,0,4.9513794907612185,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
35,2,3,0,6,0,4.068728288980287,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
113,5,10,0,19,0,4.4214361901773245,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,2,2,0,9,0,3.6468455293152156,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
23,2,3,0,7,0,3.6424896731661263,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
31,2,2,0,6,0,4.039211536948156,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
84,2,7,0,12,0,4.23580353402117,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
29,2,3,0,6,0,4.0472990984266435,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
98,2,9,29,14,0,4.825204589986269,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
15,1,2,0,4,0,3.189898095464287,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
65,2,4,0,11,0,4.3087666132553135,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
131,2,7,4,19,0,5.242899292283031,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
50,2,4,0,8,0,4.19127238011291,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
51,2,4,0,7,0,4.287539254067758,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
45,3,5,6,9,0,4.322315530038771,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
159,2,8,43,16,0,4.917410844470601,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
44,2,4,10,8,0,4.618078209349709,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
103,3,4,8,12,0,5.208074012864434,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
46,4,5,0,10,0,4.0130414461577955,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
45,2,4,0,8,0,4.143607886039517,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
51,3,5,0,9,0,4.0322539597804266,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,3,4,0,8,0,3.893086896197164,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
81,2,5,23,8,0,4.774811040285757,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
112,2,4,0,17,0,4.3099178212099964,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
39,2,4,0,7,0,3.923365924534973,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
99,2,7,8,14,0,5.234860534743136,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
45,2,3,0,7,0,4.2247519850262565,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
60,5,4,2,11,0,4.129085753935211,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
74,3,10,6,17,0,4.635081832331412,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
61,3,4,0,11,0,4.079332469209648,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
40,4,2,5,7,0,4.215311532225102,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,3,4,2,8,0,4.378727103656466,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
88,7,4,0,15,0,4.325560813820689,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
74,2,4,2,10,0,4.18588130783542,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
46,2,4,3,9,0,4.468576629687864,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
54,3,4,0,8,0,4.3679642986527085,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
54,1,6,0,9,0,4.233795548692773,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,2,4,0,8,0,4.238334671954106,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
67,2,5,0,11,0,4.361417557494121,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
62,5,7,0,14,0,4.350294142705841,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
59,3,6,4,10,0,4.342507092741194,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
57,4,3,1,8,0,4.166333549959637,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
32,1,4,0,7,0,3.9292292966721747,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
46,2,5,0,8,0,3.961077108645552,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
37,2,4,0,7,0,4.003259028248121,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
36,2,2,1,5,0,4.062305474194334,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,2,7,2,10,0,4.187535209236148,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
32,2,3,8,6,0,3.8431390622295662,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
34,1,3,0,5,0,3.836600340868551,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,3,3,0,7,0,3.624171760941957,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
92,2,8,28,12,0,4.706166744360949,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
102,2,7,6,17,0,4.821601779987788,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
32,2,3,0,6,0,4.007048827786958,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
29,2,3,0,6,0,3.853863219997788,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
119,4,9,1,18,0,4.54130334450557,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
59,2,6,4,9,0,4.348685533022555,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
54,2,3,0,8,0,4.233795548692773,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
151,3,3,41,9,0,5.11821754923549,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
84,3,5,3,14,0,4.355023566265563,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
55,3,6,0,11,0,4.381473923348459,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
18,1,3,0,5,0,3.3082708345352603,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
39,2,3,0,6,0,4.060416641661804,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
28,2,3,0,7,0,3.8962915290459272,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
32,3,3,0,8,0,3.8431390622295662,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
16,1,2,0,4,0,3.5,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
23,1,4,0,6,0,3.708132064658602,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
29,3,3,0,7,0,3.995237891380887,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
29,2,3,0,6,0,3.9262723741395074,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,2,4,0,7,0,4.11073699294092,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
22,1,3,4,5,0,4.027169118440617,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,3,5,2,10,0,4.635361295347744,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,3,6,1,10,0,3.918208434154617,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
30,3,3,0,7,0,4.006238928653389,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
76,4,4,8,10,0,4.4098935072368635,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
430,24,21,17,99,1,4.714788732731211,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
37,2,3,0,6,0,3.848249906801916,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
73,3,3,5,12,0,4.385756848415242,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
56,2,5,6,11,0,4.733444824068004,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
70,1,5,0,14,0,4.3883618189025695,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
70,3,5,0,10,0,4.425591860285232,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,2,5,4,9,0,4.388154507419411,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
31,2,3,0,7,0,3.8403471164197516,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
90,4,6,22,11,0,4.598093131678854,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
45,3,5,7,9,0,4.3200962973696635,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
55,3,4,2,9,0,4.490564832439368,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
65,3,6,5,12,0,4.504394113022325,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,2,3,3,7,0,4.113172736114331,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
71,2,4,12,11,0,4.739339154893165,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
83,2,7,6,12,0,5.006754715499977,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
73,1,5,25,8,0,4.773958169341782,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
44,2,3,9,8,0,4.555467129755084,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
114,4,8,6,17,0,4.845000791663591,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
127,4,4,20,18,0,4.845831026631985,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
99,4,4,7,12,0,5.141475560017514,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
56,2,7,0,11,0,4.518411895854317,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
51,3,4,0,8,0,4.110685332329447,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
51,5,4,0,10,0,3.861042196724363,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
40,2,5,0,9,0,4.393942707918268,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
33,3,6,0,10,0,3.861983513035609,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
88,2,6,0,14,0,4.370833399832015,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
122,2,5,6,21,0,4.121200690389197,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
53,3,4,0,8,0,4.20710236146645,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
46,6,3,4,11,0,4.338141847079169,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
36,2,2,0,5,0,4.083274571476652,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
31,2,3,0,6,0,3.8001821971347023,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
48,2,6,0,11,0,4.147593366144261,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
101,2,5,0,14,0,4.264700218300117,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,3,4,0,8,0,4.277926089825635,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
43,4,3,4,8,0,4.3038307429232505,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
15,1,2,0,4,0,3.5068905956085183,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
42,3,3,3,10,0,4.246151577840246,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
51,1,4,0,9,0,3.9530021170359873,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
48,3,4,0,11,0,3.9651998765158556,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
49,1,5,0,8,0,4.245453029221314,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
25,1,3,0,8,0,4.213660689688185,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
49,2,5,1,10,0,4.00799441649887,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
48,3,3,1,8,0,4.2665414066556515,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
108,4,6,4,15,0,4.686757119227193,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
39,2,4,0,7,0,4.028490680178816,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
80,4,5,0,13,0,4.499581770147835,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
36,2,3,0,7,0,3.9749375012019263,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
28,2,3,0,7,0,3.9137995646056796,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
33,2,3,2,6,0,4.513794876803093,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
23,3,3,0,7,0,3.6966249991590185,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
77,2,4,0,12,0,4.311779809188085,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
342,5,5,142,37,0,5.298852194410174,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,2,3,5,7,0,4.293594289588576,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
73,2,4,0,12,0,4.2945545745150735,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
33,2,4,0,7,0,4.1272831343132905,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
67,3,6,0,12,0,4.139601691100084,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
39,2,4,2,7,0,4.201692923824033,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
24,2,3,0,6,0,3.8035088547976788,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
26,2,3,0,6,0,3.844106544814538,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
39,2,6,5,9,0,4.1604200911461655,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
62,3,3,22,8,0,4.758406544460784,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,2,4,0,8,0,4.241102309232295,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
40,2,3,0,6,0,4.043942707918268,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
51,3,3,0,9,0,4.18520041193298,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
59,2,5,4,12,0,4.427584211531937,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
50,3,5,0,9,0,3.92159351100563,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
52,2,4,3,8,0,4.079965439170123,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
43,2,4,0,8,0,3.9987280573706054,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
94,3,5,12,13,0,4.325034001454414,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
60,4,4,0,9,0,4.025756904931549,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
18,1,2,0,4,0,3.614369445886757,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
204,2,5,27,15,0,5.634346578524226,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
94,7,4,15,14,0,4.688460097983369,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,4,3,0,9,0,4.043544614839371,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
19,2,3,3,6,0,3.576617644908667,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
35,2,3,1,7,0,3.976010789042101,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
63,3,6,0,10,0,4.163965146396305,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
53,2,6,4,9,0,4.2844583137326735,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
75,4,6,0,15,0,4.177328825158426,1,0,1,-1,0,0,0,-1,0,0,0,0,0,1
35,2,2,4,5,0,4.272140159802109,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
210,4,3,14,37,0,5.335964154987067,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
44,1,3,0,7,0,4.036040925839782,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
150,5,4,73,12,0,4.430847778121618,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
39,3,4,0,9,0,4.028490680178816,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
64,2,9,0,13,0,4.163702445739504,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
106,4,7,17,18,0,5.034155776226639,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
34,2,4,0,7,0,4.028639311838575,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
65,2,4,0,12,0,4.32231406742818,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
60,3,8,2,13,0,4.309416071742446,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
25,1,4,0,6,0,3.8136606896881853,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
39,2,4,5,7,0,4.291687154704211,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
38,3,4,0,9,0,4.201231789474709,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
129,2,6,3,23,0,5.23817762016194,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,2,5,0,10,0,4.1598025270169625,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
30,3,4,11,8,1,3.8980685120588383,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
33,2,3,0,6,0,3.861983513035609,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
118,3,5,9,15,0,4.554342919025289,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,1,2,0,5,0,3.838039816898156,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
78,3,9,13,16,0,4.645817969512607,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
35,2,3,1,7,0,4.185867302411998,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
32,1,4,0,7,0,3.9025182662886326,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
64,5,4,4,13,0,4.320967001462483,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,2,3,3,7,0,4.293594289588576,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
24,3,3,0,7,0,3.709147917027245,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
68,3,5,0,9,0,4.287409488398751,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
126,4,5,21,19,0,4.66956877015949,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
41,2,4,0,8,0,4.161953223919209,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
48,2,4,0,9,0,4.478308011580245,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
29,2,3,0,6,0,3.926272374139508,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
24,2,3,0,6,0,3.740601562950723,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
50,3,4,1,10,0,4.233269689515108,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
126,4,4,15,18,0,4.7008103025168735,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
39,2,6,0,9,0,4.162980744225907,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
102,1,9,20,12,0,4.585580221161115,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
31,2,3,2,6,0,4.147114052043201,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
86,3,4,24,12,0,5.102851527630876,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
78,2,8,8,15,0,4.658557949765054,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
29,3,3,0,7,0,3.857306856898128,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
33,2,3,7,7,0,4.309101316131472,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,1,4,0,7,0,3.8659986132745807,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
24,2,3,0,6,0,3.6572682296173893,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
39,2,4,0,7,0,3.923365924534973,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
28,2,2,0,6,0,4.208966082694623,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
87,2,3,11,9,0,5.08951124341362,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
43,2,4,0,8,0,4.106984383697434,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,2,3,0,6,0,3.8100810205217304,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
101,2,7,8,19,0,4.51960578309583,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
60,3,3,0,10,0,4.264468304875447,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
38,3,3,0,9,0,4.306494947369446,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
19,1,3,0,5,0,3.7474130395316427,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
137,3,4,36,43,0,3.922508200422574,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
263,14,5,34,29,0,5.345567892628926,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
22,1,3,4,5,0,3.9362600275315263,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
89,3,6,1,15,0,4.456589015909592,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
28,2,3,0,6,0,3.94075983254009,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
49,3,3,1,7,0,4.0508488138480505,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
45,4,3,3,10,0,4.266977196801592,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
30,2,3,0,6,0,3.789898095464287,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
54,2,5,0,9,0,4.120835077024072,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
29,2,2,0,5,0,3.909368063943885,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
86,3,6,0,14,0,4.421954042031814,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
26,2,3,2,6,0,3.9500637564362098,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
83,2,4,9,12,0,4.7240416183710385,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
49,2,3,0,7,0,4.111674323875523,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
33,2,3,7,7,0,4.369707376737534,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
40,2,4,0,7,0,4.103055907333275,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
56,2,5,0,11,0,4.307117985122874,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,2,3,0,6,0,3.6763906325796265,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
70,3,3,0,11,0,4.328035839952227,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
128,10,3,7,14,0,4.568664968892781,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
25,1,3,3,5,0,4.213660689688185,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
33,2,4,0,7,0,4.051821770808045,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
52,2,4,0,8,0,4.1738228338092815,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
31,2,3,0,6,0,3.7356660681024443,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
41,2,3,4,6,0,4.226709858847346,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
33,2,3,0,6,0,4.104407755459852,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
32,1,3,0,6,0,4.108458593344349,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
66,3,5,2,11,0,4.3546510364391855,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
85,2,7,8,17,0,4.471707885254594,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
52,2,4,0,8,0,4.289207449193897,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
109,3,4,6,16,0,4.5567271604833275,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
84,1,4,0,12,0,4.145610244817931,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
110,2,5,14,11,0,5.2901844326214915,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
171,2,7,52,17,0,4.967635066856989,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
17,1,3,0,5,0,3.248365046750904,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
