url_length,num_dots,num_slashes,num_digits,num_special_chars,has_ip,entropy,keyword_login,keyword_verify,keyword_secure,ssl_expiry_days,ssl_expired,ssl_self_signed,ssl_cn_mismatch,domain_age_days,form_count,login_form_present,hidden_input_count,script_count,external_form_action,label
31,2,2,0,6,0,4.039211536948156,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
84,2,7,0,12,0,4.235803534021171,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
29,2,3,0,6,0,4.0472990984266435,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
98,2,9,29,14,0,4.825204589986269,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
15,1,2,0,4,0,3.189898095464287,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
65,2,4,0,11,0,4.308766613255314,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
131,2,7,4,19,0,5.242899292283029,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
50,2,4,0,8,0,4.191272380112911,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
51,2,4,0,7,0,4.287539254067758,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
45,3,5,6,9,0,4.322315530038772,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
159,2,8,43,16,0,4.917410844470601,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
44,2,4,10,8,0,4.61807820934971,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
103,3,4,8,12,0,5.208074012864431,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
46,4,5,0,10,0,4.013041446157795,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
45,2,4,0,8,0,4.143607886039517,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
51,3,5,0,9,0,4.0322539597804266,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,3,4,0,8,0,3.8930868961971634,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
81,2,5,23,8,0,4.774811040285757,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
112,2,4,0,17,0,4.309917821209996,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
39,2,4,0,7,0,3.9233659245349726,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
99,2,7,8,14,0,5.234860534743136,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
45,2,3,0,7,0,4.224751985026256,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
60,5,4,2,11,0,4.129085753935211,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
74,3,10,6,17,0,4.635081832331411,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
61,3,4,0,11,0,4.079332469209649,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
40,4,2,5,7,0,4.215311532225101,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,3,4,2,8,0,4.378727103656466,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
88,7,4,0,15,0,4.32556081382069,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
74,2,4,2,10,0,4.185881307835419,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
46,2,4,3,9,0,4.468576629687864,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
54,3,4,0,8,0,4.367964298652709,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
54,1,6,0,9,0,4.233795548692773,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,2,4,0,8,0,4.238334671954106,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
67,2,5,0,11,0,4.361417557494122,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
62,5,7,0,14,0,4.350294142705841,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
59,3,6,4,10,0,4.342507092741194,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
57,4,3,1,8,0,4.166333549959636,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
32,1,4,0,7,0,3.9292292966721747,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
46,2,5,0,8,0,3.961077108645552,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
37,2,4,0,7,0,4.003259028248121,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
36,2,2,1,5,0,4.062305474194334,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,2,7,2,10,0,4.187535209236147,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
32,2,3,8,6,0,3.8431390622295662,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
34,1,3,0,5,0,3.836600340868551,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,3,3,0,7,0,3.624171760941957,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
92,2,8,28,12,0,4.7061667443609485,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
102,2,7,6,17,0,4.821601779987788,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
32,2,3,0,6,0,4.007048827786958,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
29,2,3,0,6,0,3.853863219997788,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
119,4,9,1,18,0,4.54130334450557,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
59,2,6,4,9,0,4.348685533022554,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
54,2,3,0,8,0,4.233795548692773,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
151,3,3,41,9,0,5.1182175492354895,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
84,3,5,3,14,0,4.355023566265564,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
55,3,6,0,11,0,4.38147392334846,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
18,1,3,0,5,0,3.3082708345352603,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
39,2,3,0,6,0,4.060416641661804,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
28,2,3,0,7,0,3.8962915290459277,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
32,3,3,0,8,0,3.8431390622295662,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
16,1,2,0,4,0,3.5,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
23,1,4,0,6,0,3.708132064658602,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
29,3,3,0,7,0,3.995237891380887,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
29,2,3,0,6,0,3.926272374139508,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,2,4,0,7,0,4.11073699294092,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
22,1,3,4,5,0,4.027169118440616,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,3,5,2,10,0,4.635361295347744,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,3,6,1,10,0,3.9182084341546175,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
30,3,3,0,7,0,4.0062389286533895,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
76,4,4,8,10,0,4.409893507236864,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
430,24,21,17,99,1,4.7147887327312095,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
37,2,3,0,6,0,3.8482499068019154,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
73,3,3,5,12,0,4.385756848415242,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
56,2,5,6,11,0,4.7334448240680045,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
70,1,5,0,14,0,4.388361818902569,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
70,3,5,0,10,0,4.425591860285232,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,2,5,4,9,0,4.388154507419411,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
31,2,3,0,7,0,3.8403471164197516,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
90,4,6,22,11,0,4.598093131678854,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
45,3,5,7,9,0,4.3200962973696635,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
55,3,4,2,9,0,4.490564832439369,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
65,3,6,5,12,0,4.504394113022326,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,2,3,3,7,0,4.113172736114331,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
71,2,4,12,11,0,4.739339154893165,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
83,2,7,6,12,0,5.0067547154999765,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
73,1,5,25,8,0,4.77395816934178,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
44,2,3,9,8,0,4.555467129755084,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
114,4,8,6,17,0,4.84500079166359,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
127,4,4,20,18,0,4.845831026631985,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
99,4,4,7,12,0,5.141475560017513,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
56,2,7,0,11,0,4.518411895854319,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
51,3,4,0,8,0,4.110685332329446,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
51,5,4,0,10,0,3.8610421967243624,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
40,2,5,0,9,0,4.393942707918268,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
33,3,6,0,10,0,3.861983513035609,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
88,2,6,0,14,0,4.370833399832015,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
122,2,5,6,21,0,4.121200690389198,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
53,3,4,0,8,0,4.207102361466449,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
46,6,3,4,11,0,4.338141847079169,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
36,2,2,0,5,0,4.083274571476652,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
31,2,3,0,6,0,3.8001821971347023,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
48,2,6,0,11,0,4.147593366144261,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
101,2,5,0,14,0,4.264700218300119,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,3,4,0,8,0,4.277926089825635,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
43,4,3,4,8,0,4.3038307429232505,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
15,1,2,0,4,0,3.5068905956085192,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
42,3,3,3,10,0,4.246151577840246,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
51,1,4,0,9,0,3.953002117035987,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
48,3,4,0,11,0,3.9651998765158556,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
49,1,5,0,8,0,4.245453029221314,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
25,1,3,0,8,0,4.213660689688185,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
49,2,5,1,10,0,4.00799441649887,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
48,3,3,1,8,0,4.266541406655651,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
108,4,6,4,15,0,4.6867571192271935,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
39,2,4,0,7,0,4.028490680178816,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
80,4,5,0,13,0,4.4995817701478344,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
36,2,3,0,7,0,3.9749375012019263,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
28,2,3,0,7,0,3.9137995646056796,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
33,2,3,2,6,0,4.513794876803092,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
23,3,3,0,7,0,3.696624999159019,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
77,2,4,0,12,0,4.311779809188084,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
342,5,5,142,37,0,5.298852194410173,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,2,3,5,7,0,4.293594289588576,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
73,2,4,0,12,0,4.2945545745150735,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
33,2,4,0,7,0,4.12728313431329,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
67,3,6,0,12,0,4.139601691100083,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
39,2,4,2,7,0,4.201692923824033,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
24,2,3,0,6,0,3.8035088547976788,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
26,2,3,0,6,0,3.8441065448145375,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
39,2,6,5,9,0,4.160420091146166,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
62,3,3,22,8,0,4.758406544460786,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,2,4,0,8,0,4.2411023092322955,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
40,2,3,0,6,0,4.043942707918268,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
51,3,3,0,9,0,4.18520041193298,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
59,2,5,4,12,0,4.427584211531936,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
50,3,5,0,9,0,3.921593511005629,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
52,2,4,3,8,0,4.079965439170123,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
43,2,4,0,8,0,3.9987280573706054,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
94,3,5,12,13,0,4.325034001454414,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
60,4,4,0,9,0,4.025756904931548,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
18,1,2,0,4,0,3.614369445886757,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
204,2,5,27,15,0,5.634346578524226,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
94,7,4,15,14,0,4.688460097983369,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
41,4,3,0,9,0,4.043544614839372,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
19,2,3,3,6,0,3.576617644908667,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
35,2,3,1,7,0,3.976010789042101,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
63,3,6,0,10,0,4.163965146396305,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
53,2,6,4,9,0,4.284458313732673,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
75,4,6,0,15,0,4.177328825158425,1,0,1,-1,0,0,0,-1,0,0,0,0,0,1
35,2,2,4,5,0,4.272140159802109,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
210,4,3,14,37,0,5.335964154987066,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
44,1,3,0,7,0,4.036040925839782,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
150,5,4,73,12,0,4.430847778121618,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
39,3,4,0,9,0,4.028490680178816,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
64,2,9,0,13,0,4.163702445739504,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
106,4,7,17,18,0,5.034155776226638,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
34,2,4,0,7,0,4.0286393118385755,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
65,2,4,0,12,0,4.32231406742818,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
60,3,8,2,13,0,4.309416071742446,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
25,1,4,0,6,0,3.8136606896881857,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
39,2,4,5,7,0,4.291687154704211,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
38,3,4,0,9,0,4.2012317894747095,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
129,2,6,3,23,0,5.238177620161938,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
52,2,5,0,10,0,4.1598025270169625,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
30,3,4,11,8,1,3.8980685120588383,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
33,2,3,0,6,0,3.861983513035609,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
118,3,5,9,15,0,4.554342919025288,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,1,2,0,5,0,3.838039816898156,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
78,3,9,13,16,0,4.645817969512606,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
35,2,3,1,7,0,4.185867302411998,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
32,1,4,0,7,0,3.9025182662886326,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
64,5,4,4,13,0,4.320967001462483,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
38,2,3,3,7,0,4.293594289588576,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
24,3,3,0,7,0,3.7091479170272454,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
68,3,5,0,9,0,4.287409488398751,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
126,4,5,21,19,0,4.669568770159489,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
41,2,4,0,8,0,4.161953223919209,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
48,2,4,0,9,0,4.478308011580245,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
29,2,3,0,6,0,3.926272374139508,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
24,2,3,0,6,0,3.740601562950723,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
50,3,4,1,10,0,4.233269689515107,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
126,4,4,15,18,0,4.7008103025168735,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1
39,2,6,0,9,0,4.162980744225906,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
102,1,9,20,12,0,4.585580221161116,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
31,2,3,2,6,0,4.147114052043201,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
86,3,4,24,12,0,5.102851527630876,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
78,2,8,8,15,0,4.658557949765055,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
29,3,3,0,7,0,3.8573068568981284,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
33,2,3,7,7,0,4.309101316131472,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,1,4,0,7,0,3.8659986132745803,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
24,2,3,0,6,0,3.6572682296173897,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
39,2,4,0,7,0,3.923365924534973,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
28,2,2,0,6,0,4.208966082694623,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
87,2,3,11,9,0,5.089511243413621,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
43,2,4,0,8,0,4.106984383697434,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,2,3,0,6,0,3.810081020521731,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
101,2,7,8,19,0,4.519605783095831,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
60,3,3,0,10,0,4.264468304875446,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
38,3,3,0,9,0,4.306494947369446,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
19,1,3,0,5,0,3.7474130395316427,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
137,3,4,36,43,0,3.922508200422573,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
263,14,5,34,29,0,5.345567892628927,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
22,1,3,4,5,0,3.9362600275315263,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
89,3,6,1,15,0,4.456589015909591,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
28,2,3,0,6,0,3.940759832540089,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
49,3,3,1,7,0,4.050848813848051,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
45,4,3,3,10,0,4.266977196801593,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
30,2,3,0,6,0,3.7898980954642876,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
54,2,5,0,9,0,4.120835077024071,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
29,2,2,0,5,0,3.9093680639438855,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
86,3,6,0,14,0,4.421954042031814,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
26,2,3,2,6,0,3.9500637564362098,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
83,2,4,9,12,0,4.724041618371038,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
49,2,3,0,7,0,4.111674323875523,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
33,2,3,7,7,0,4.369707376737534,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
40,2,4,0,7,0,4.103055907333275,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
56,2,5,0,11,0,4.307117985122876,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
27,2,3,0,6,0,3.676390632579627,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
70,3,3,0,11,0,4.328035839952227,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
128,10,3,7,14,0,4.568664968892781,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
25,1,3,3,5,0,4.213660689688185,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
33,2,4,0,7,0,4.051821770808045,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
52,2,4,0,8,0,4.173822833809281,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
31,2,3,0,6,0,3.7356660681024443,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
41,2,3,4,6,0,4.226709858847347,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
33,2,3,0,6,0,4.104407755459851,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
32,1,3,0,6,0,4.108458593344349,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
66,3,5,2,11,0,4.3546510364391855,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
85,2,7,8,17,0,4.471707885254594,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
52,2,4,0,8,0,4.289207449193897,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
109,3,4,6,16,0,4.5567271604833275,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
84,1,4,0,12,0,4.14561024481793,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
110,2,5,14,11,0,5.290184432621494,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
171,2,7,52,17,0,4.967635066856989,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1
17,1,3,0,5,0,3.248365046750904,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
